account_id,year_month_won,upgraded_boolean,age_in_months,pre_upgrade_plan,post_upgrade_plan,upgrade_levels,num_agents,mrr_pre_upgrade,mrr_post_upgrade,mrr_delta,num_trig,num_automations,num_tags,num_macros,num_groups,num_orgs,num_fields,enabled_HC,enabled_redaction,enabled_insights,enabled_talk,enabled_widget,enabled_csat,enabled_hours,enabled_slas,enabled_HCcode,enabled_community,num_apps,num_tix_solved_last60d
893334,201601,1,6,Essential,Team,1,1,9,25,16,8,1,48,4,1,1,0,1,0,NULL,0,1,0,0,0,0,1,1,15
893498,201601,1,2,Essential,Team,1,1,9,25,16,7,1,20,4,1,1,6,0,0,NULL,0,0,0,0,0,NULL,NULL,1,6
893526,201601,1,1,Essential,Team,1,NULL,54,125,71,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,6
893751,201601,1,1,Essential,Team,1,NULL,14.28,42.85,29,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,432
893825,201601,1,3,Essential,Team,1,2,10,95,85,5,1,189,14,1,1,7,0,0,NULL,0,0,0,0,0,0,NULL,0,257
893850,201601,1,2,Team,Professional,1,4,175,413,238,6,1,172,5,1,1,1,1,0,NULL,0,1,0,0,0,0,NULL,2,22475
893895,201602,1,1,Essential,Team,1,1,9,25,16,7,1,2,4,1,1,11,0,0,NULL,1,0,0,0,0,NULL,NULL,0,21
893901,201601,1,9,Team,Professional,1,5,95,245,150,12,2,529,4,5,23,4,1,0,NULL,0,1,0,0,0,1,1,7,315
893905,201601,1,0,Team,Professional,1,NULL,150,472,322,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,696
893989,201603,1,5,Essential,Team,1,1,5,19,14,6,1,61,4,1,1,0,0,0,NULL,0,1,0,0,0,NULL,NULL,0,41
894033,201605,1,0,Essential,Team,1,5,99,275,176,13,1,4,4,1,1,0,0,0,NULL,0,0,0,0,0,NULL,NULL,0,1
894068,201601,1,0,Team,Professional,1,NULL,75,177,102,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,4
894315,201601,1,3,Essential,Team,1,3,36,75,39,6,1,8,4,1,1,0,0,0,NULL,0,0,0,0,0,NULL,NULL,0,57
894419,201601,1,5,Team,Professional,1,2,50,118,68,7,2,5,4,1,1,0,1,0,NULL,0,1,0,0,0,1,1,2,48
894987,201601,1,2,Team,Professional,1,8,250,295,45,7,1,4,4,1,5,11,1,0,NULL,1,0,0,0,0,0,NULL,3,54
895200,201601,1,3,Professional,Enterprise,1,4,236,500,264,8,1,14,5,1,2,0,0,0,1,0,1,0,1,0,NULL,NULL,1,0
895584,201602,1,8,Essential,Professional,2,3,27,118,91,6,1,744,4,1,1,0,0,0,NULL,0,0,0,0,0,NULL,NULL,0,139
895621,201602,1,0,Essential,Professional,2,NULL,5.43,53.22,48,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1026
895634,201602,1,0,Essential,Team,1,NULL,87.98,190.09,102,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,43
895686,201602,1,1,Essential,Team,1,1,20,76,56,7,1,2,8,1,1,0,0,0,NULL,0,0,0,0,0,NULL,NULL,0,3836
895765,201602,1,0,Team,Professional,1,NULL,NULL,128.17,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,2
895770,201601,1,5,Essential,Team,1,2,20.09,83.71,64,6,1,68,4,1,1,0,1,0,NULL,0,1,0,0,0,0,1,0,852
896044,201601,1,2,Essential,Team,1,1,9,25,16,5,1,26,4,1,1,2,0,0,NULL,0,0,0,0,0,NULL,NULL,0,65
896092,201602,1,8,Essential,Professional,2,2,22.48,55.08,33,6,1,2040,48,1,1,1,0,0,NULL,0,0,0,0,0,NULL,NULL,0,2472
896112,201602,1,7,Professional,Enterprise,1,3,163.79,163.79,0,11,1,6823,9,1,3,2,0,0,1,0,1,1,1,1,0,1,3,5610
896163,201606,1,0,Team,Professional,1,NULL,NULL,56.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
896398,201601,1,0,Essential,Team,1,NULL,20,57,37,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,57
896439,201601,1,6,Essential,Team,1,2,11.12,42.27,31,5,1,0,4,1,1,0,0,0,NULL,0,1,0,0,0,0,1,0,NULL
896448,201602,1,0,Team,Professional,1,NULL,50,118,68,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,50
896450,201605,1,6,Essential,Enterprise,3,4,46.72,483.71,437,6,1,13,5,1,1,0,0,0,NULL,0,0,0,0,0,NULL,NULL,0,1129
896494,201601,1,0,Essential,Team,1,NULL,NULL,19,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,238
896497,201603,1,1,Team,Professional,1,NULL,175,413,238,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,212
896657,201601,1,0,Essential,Team,1,NULL,NULL,50,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,213
896729,201602,1,5,Team,Professional,1,11,325,767,442,12,2,3,4,2,2,0,1,0,NULL,0,0,0,0,0,0,1,1,84
896734,201602,1,2,Team,Professional,1,5,125,177,52,10,1,592,13,3,1,0,0,0,1,1,0,0,0,0,NULL,NULL,0,2704
896762,201601,1,1,Essential,Team,1,NULL,15,57,42,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,37
896769,201605,1,4,Essential,Team,1,4,36,100,64,6,1,35,9,1,1,0,1,0,NULL,0,1,0,0,0,0,1,0,36
896782,201602,1,3,Team,Professional,1,1,25,59,34,7,1,2,4,1,1,0,1,0,NULL,1,1,0,0,0,0,1,0,6
896887,201602,1,4,Team,Professional,1,1,50,59,9,7,1,2,4,1,1,0,1,0,NULL,0,0,0,0,0,0,1,0,0
896931,201603,1,0,Essential,Team,1,3,NULL,41.31,NULL,8,1,2,4,1,1,0,0,0,NULL,0,1,0,0,0,NULL,NULL,1,90
897092,201601,1,0,Essential,Enterprise,3,NULL,66.32,116.43,50,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,7
897130,201601,1,0,Essential,Team,1,NULL,5,19,14,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,461
897483,201602,1,6,Team,Professional,1,2,50.07,51.39,1,6,1,6,4,2,1,0,1,0,NULL,0,0,0,0,0,1,1,0,589
897488,201601,1,0,Team,Professional,1,NULL,NULL,59,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,2
897758,201602,1,9,Team,Professional,1,3,75,118,43,10,3,53,3,3,12,0,1,0,NULL,0,1,0,0,0,0,1,1,34
897760,201602,1,0,Essential,Team,1,NULL,9,25,16,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
898167,201602,1,2,Essential,Team,1,1,10.27,28.52,18,6,1,13,4,1,1,0,1,0,NULL,0,1,0,1,0,0,NULL,1,7
898181,201602,1,1,Team,Professional,1,8,186.15,382.1,196,7,1,4,4,1,1,0,0,0,NULL,0,0,0,0,0,NULL,NULL,1,446
898211,201602,1,3,Essential,Team,1,1,9,25,16,6,1,401,19,1,1,1,0,0,NULL,0,1,0,0,0,NULL,NULL,0,4022
898214,201601,1,0,Essential,Professional,2,NULL,NULL,192.19,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1
898218,201602,1,3,Professional,Enterprise,1,5,255.66,469.97,214,9,1,24,4,4,4,4,1,0,1,0,0,0,1,0,0,1,0,24
898352,201602,1,0,Essential,Team,1,NULL,9,25,16,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,254
898495,201602,1,1,Team,Professional,1,NULL,95,245,150,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1245
898532,201603,1,2,Team,Professional,1,2,50,118,68,7,1,2,9,1,1,0,0,0,NULL,0,1,0,0,0,NULL,NULL,2,7458
898742,201602,1,8,Team,Professional,1,5,125,177,52,7,1,411,4,2,2,0,0,0,NULL,0,1,0,0,0,0,1,1,1334
898784,201601,1,7,Team,Professional,1,4,100,236,136,7,1,175,12,1,57,0,1,0,NULL,0,0,0,0,0,0,1,2,726
899023,201601,1,5,Essential,Professional,2,1,5,49,44,6,1,7,4,1,1,1,0,0,NULL,0,0,0,0,0,NULL,NULL,1,2
899082,201602,1,2,Team,Professional,1,1,21.68,55.9,34,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,0,0,0,0,0,NULL,NULL,0,3
899091,201602,1,0,Essential,Team,1,NULL,NULL,125,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1631
899150,201601,1,0,Essential,Team,1,NULL,5,19,14,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
899211,201602,1,0,Essential,Team,1,NULL,30,95,65,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,194
899260,201602,1,2,Team,Professional,1,22,875,1475,600,7,1,8,4,6,1,1,1,0,NULL,0,0,0,0,0,1,NULL,2,12820
899344,201601,1,0,Essential,Team,1,NULL,27,75,48,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
899414,201602,1,1,Team,Professional,1,5,25,59,34,7,1,3,4,1,1,0,1,0,NULL,0,0,0,0,0,1,NULL,0,0
899424,201604,1,0,Team,Professional,1,NULL,25,59,34,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,10
899451,201602,1,1,Professional,Enterprise,1,5,196,396,200,7,2,26,4,1,1,11,0,0,1,0,0,1,0,0,NULL,NULL,0,80
899531,201601,1,5,Team,Professional,1,1,19,49,30,8,2,581,20,8,2,0,0,0,NULL,0,0,0,0,0,NULL,NULL,1,1667
899556,201603,1,2,Team,Professional,1,NULL,50,118,68,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,195
899573,201607,1,1,Essential,Team,1,NULL,27,75,48,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,10
899583,201601,1,2,Essential,Team,1,NULL,9.78,27.18,17,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,7
899721,201601,1,1,Essential,Team,1,NULL,16.29,61.91,46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,860
899889,201602,1,0,Essential,Team,1,NULL,NULL,75,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,155
899927,201602,1,7,Essential,Team,1,1,5,19,14,6,1,6,4,1,1,0,0,0,NULL,0,1,0,0,0,0,1,0,1
899945,201602,1,3,Team,Professional,1,6,114,196,82,16,2,3594,20,2,2,5,1,0,NULL,0,1,0,1,0,1,1,6,30840
900092,201602,1,5,Essential,Team,1,3,27,25,-2,6,1,2,4,1,1,0,0,0,NULL,0,1,0,0,0,0,1,1,4
900094,201601,1,2,Essential,Team,1,5,45,50,5,7,2,2,4,2,2,0,0,0,NULL,0,0,1,0,0,NULL,NULL,0,558
900248,201602,1,0,Essential,Team,1,NULL,5,19,14,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,602
900463,201601,1,6,Essential,Professional,2,1,9,59,50,5,1,11,4,1,1,0,1,0,NULL,0,1,0,0,0,0,1,0,0
900652,201602,1,2,Essential,Team,1,4,36,50,14,6,1,4,11,2,1,0,0,0,NULL,0,0,0,1,0,NULL,NULL,1,7581
900672,201602,1,0,Essential,Team,1,NULL,NULL,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,594
900713,201603,1,2,Essential,Team,1,1,9,25,16,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,0,0,0,0,0,NULL,NULL,0,NULL
900728,201602,1,7,Essential,Team,1,2,18,18,0,6,1,276,4,1,1,0,0,0,NULL,0,1,0,0,0,NULL,NULL,1,133
900767,201606,1,2,Essential,Team,1,NULL,15,76,61,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,63
901222,201602,1,2,Team,Professional,1,18,684.48,740.38,56,10,2,209,6,1,1,17,0,0,NULL,1,1,1,0,0,NULL,NULL,1,7536
901309,201602,1,4,Essential,Team,1,1,9,50,41,8,1,4,4,1,1,0,0,0,NULL,0,1,0,0,0,0,1,0,606
901733,201602,1,1,Essential,Team,1,2,39.14,924.04,885,7,1,5,4,1,1,0,0,0,NULL,0,0,0,1,0,0,NULL,0,869
901873,201602,1,6,Essential,Team,1,4,36,75,39,6,1,2395,4,1,2,3,0,0,NULL,0,0,0,0,0,NULL,NULL,0,540
901895,201602,1,0,Essential,Team,1,NULL,10,19,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,807
901948,201603,1,2,Professional,Enterprise,1,1,67.54,143.1,76,7,1,1,4,1,1,0,0,0,NULL,1,0,0,0,0,NULL,NULL,1,0
901986,201601,1,1,Team,Professional,1,NULL,95,245,150,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
901991,201602,1,4,Essential,Team,1,3,15,38,23,6,1,3,4,1,1,0,0,0,NULL,0,0,0,0,0,NULL,NULL,0,42
902024,201602,1,6,Team,Professional,1,6,114,294,180,6,4,17043,3,3,522,2,1,0,NULL,0,1,0,1,0,0,1,4,640
902168,201601,1,1,Essential,Professional,2,NULL,27,177,150,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,104
902218,201602,1,2,Team,Professional,1,10,250,590,340,8,1,234,4,5,29,12,1,0,NULL,1,0,0,1,0,0,NULL,1,252
902255,201602,1,6,Essential,Team,1,10,117,225,108,6,1,2841,5,5,2,2,0,0,NULL,1,0,0,0,0,0,1,0,611
902501,201602,1,3,Professional,Enterprise,1,1,67.54,143.1,76,8,2,11,4,2,1,0,1,0,NULL,0,0,1,0,0,0,1,0,549
902748,201601,1,4,Team,Professional,1,4,100,236,136,7,3,12,4,1,1,0,0,0,NULL,0,0,1,1,0,NULL,NULL,1,766
903007,201601,1,0,Essential,Professional,2,NULL,NULL,59,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
903052,201602,1,4,Team,Professional,1,7,300,472,172,14,0,178,4,5,1,1,1,0,NULL,0,1,0,0,1,1,1,3,15492
903097,201601,1,0,Essential,Team,1,NULL,5,38,33,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,3
903130,201602,1,2,Essential,Professional,2,1,5,49,44,6,1,19,4,1,1,0,0,0,NULL,0,0,0,0,0,NULL,NULL,0,646
903255,201602,1,2,Professional,Enterprise,1,2,118,250,132,3,1,419,20,1,1,0,0,0,NULL,0,1,0,0,0,NULL,NULL,3,10848
903456,201601,1,0,Essential,Team,1,NULL,9,25,16,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,8
903478,201604,1,0,Essential,Team,1,NULL,5,19,14,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
903819,201601,1,3,Team,Enterprise,2,5,95,495,400,7,1,1,4,2,1,0,0,0,NULL,0,0,0,0,0,1,NULL,0,3
903887,201601,1,2,Essential,Team,1,NULL,15,57,42,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,207
903895,201602,1,2,Essential,Team,1,3,27,75,48,7,2,2,4,4,1,0,0,0,NULL,0,0,0,0,0,NULL,NULL,1,240
903938,201602,1,0,Team,Professional,1,NULL,125,177,52,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,6
904001,201601,1,6,Team,Professional,1,4,100,177,77,12,1,6029,30,4,13093,2,1,0,NULL,0,1,0,0,0,1,1,4,12104
904038,201601,1,1,Essential,Team,1,NULL,9.78,27.16,17,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,819
904092,201602,1,9,Team,Professional,1,5,95,95,0,7,1,24,4,2,2,2,1,0,NULL,0,1,0,0,0,1,1,6,804
904106,201606,1,1,Team,Professional,1,NULL,21.13,54.5,33,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1
904192,201602,1,1,Essential,Team,1,NULL,10,57,47,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
904242,201602,1,2,Essential,Team,1,4,20,76,56,11,1,22,4,1,2,0,0,0,NULL,0,1,0,1,0,NULL,NULL,0,70
904269,201602,1,0,Essential,Team,1,NULL,NULL,50,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,26
904323,201602,1,0,Essential,Team,1,NULL,NULL,25,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,622
904504,201601,1,1,Team,Professional,1,NULL,19,49,30,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,12
904688,201602,1,5,Professional,Enterprise,1,2,98,198,100,7,2,2,4,1,3,2,1,0,NULL,0,1,1,1,0,1,1,2,216
904859,201601,1,0,Essential,Professional,2,NULL,27,236,209,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,3
904943,201602,1,5,Essential,Team,1,1,9,25,16,6,1,2,4,1,1,0,0,0,NULL,1,0,0,0,0,NULL,NULL,0,3
904988,201602,1,0,Team,Professional,1,NULL,57,245,188,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,218
905028,201602,1,0,Essential,Professional,2,NULL,68.43,448.6,380,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,86
905030,201601,1,7,Team,Professional,1,3,50,59,9,8,1,260,4,1,1,14,1,0,NULL,0,0,0,0,0,1,1,4,0
905049,201602,1,1,Essential,Team,1,NULL,9,25,16,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,18
905193,201601,1,1,Essential,Team,1,NULL,18,50,32,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,5
905854,201604,1,2,Team,Professional,1,NULL,108.75,273.44,165,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,2
905875,201602,1,3,Essential,Team,1,1,9,25,16,6,1,37,17,1,0,1,0,0,NULL,0,1,0,0,0,NULL,NULL,1,811
905951,201602,1,0,Essential,Team,1,NULL,15,57,42,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,86
906062,201602,1,0,Essential,Team,1,NULL,18,50,32,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,100
906149,201602,1,4,Essential,Team,1,2,18,50,32,7,1,2,4,1,1,0,0,0,NULL,0,0,0,0,0,1,1,0,NULL
906177,201601,1,9,Essential,Team,1,2,18,50,32,6,1,0,4,1,1,0,0,0,NULL,0,0,0,0,0,0,1,0,0
906963,201603,1,1,Essential,Team,1,NULL,20.53,57.04,37,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,633
907066,201601,1,3,Essential,Team,1,2,25.77,54.4,29,6,1,10,4,1,1,11,1,0,NULL,1,1,0,0,0,0,NULL,1,212
907102,201603,1,2,Team,Professional,1,4,111.03,112.79,2,5,1,2,4,1,3,0,0,0,NULL,0,0,0,1,0,NULL,NULL,0,88
907325,201602,1,3,Essential,Team,1,1,10,38,28,6,1,2,4,1,1,0,0,0,NULL,0,0,0,0,0,NULL,NULL,0,19
907413,201602,1,1,Essential,Team,1,10,90,175,85,5,2,28,4,2,3,0,1,0,1,0,1,1,0,0,0,NULL,1,580
907525,201601,1,0,Team,Professional,1,NULL,NULL,64.06,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,40
907731,201602,1,3,Team,Professional,1,1,25,59,34,7,2,89260,4,1,1,0,0,0,NULL,0,1,0,0,0,NULL,NULL,2,97126
907784,201602,1,5,Team,Professional,1,1,83.42,65.62,-18,7,2,137,4,1,6,1,1,0,NULL,0,0,0,1,0,0,1,0,20
907888,201602,1,2,Essential,Team,1,4,36,25,-11,9,1,5,4,2,2,1,1,0,NULL,0,1,0,0,0,0,NULL,1,37
908100,201602,1,0,Essential,Professional,2,NULL,58.65,384.51,326,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,2
908227,201602,1,3,Team,Professional,1,1,150,354,204,7,2,4,38,1,1,0,0,0,NULL,0,1,0,0,0,0,1,1,2352
908363,201601,1,5,Team,Professional,1,8,250,649,399,4,8,166,14,5,2,4,1,0,NULL,0,1,0,0,0,0,1,1,3592
908384,201602,1,6,Essential,Professional,2,1,5,49,44,6,1,2,4,1,1,0,0,0,NULL,0,0,0,0,0,NULL,NULL,0,53
908394,201602,1,9,Essential,Team,1,1,5,19,14,6,1,4,8,1,1,0,1,0,NULL,1,0,0,1,0,0,1,0,186
908438,201602,1,6,Professional,Enterprise,1,6,822.24,1370.4,548,7,1,244,4,1,1,1,0,0,NULL,1,1,0,0,0,NULL,NULL,2,166608
908755,201604,1,6,Essential,Professional,2,1,5.62,55.08,49,6,1,7,4,1,1,0,1,0,NULL,0,1,0,0,0,1,1,1,NULL
908960,201602,1,4,Team,Professional,1,2,50,118,68,2,1,2,30,1,1,0,0,0,NULL,0,0,0,1,0,0,1,3,1704
909060,201602,1,4,Essential,Team,1,1,18,50,32,6,1,5,16,1,1,0,0,0,NULL,0,1,0,0,0,0,1,1,916
909264,201602,1,7,Essential,Team,1,1,9,25,16,6,1,3,4,1,3,0,0,0,NULL,1,0,0,0,0,NULL,NULL,0,1
909271,201602,1,7,Team,Professional,1,5,19,19,0,22,1,1099,4,1,1,2,0,0,NULL,0,0,0,1,0,NULL,NULL,3,2301
909321,201602,1,0,Essential,Professional,2,NULL,5.43,53.22,48,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,297
909485,201602,1,3,Essential,Team,1,1,9,25,16,6,1,66,4,1,1,0,0,0,NULL,0,1,0,0,0,0,1,1,NULL
909765,201601,1,10,Essential,Professional,2,4,36,236,200,6,1,0,4,1,1,0,1,0,NULL,0,1,0,0,0,0,1,1,33
909789,201603,1,6,Professional,Enterprise,1,1,59,59,0,7,1,2,4,1,1,0,0,0,NULL,0,0,0,0,0,NULL,NULL,0,NULL
909818,201601,1,6,Professional,Enterprise,1,8,882,5000,4118,5,5,6736,21,9,1,5,1,0,1,0,1,1,1,0,1,1,2,22836
909894,201602,1,6,Team,Professional,1,10,200,200,0,12,1,430,4,5,3,3,1,0,NULL,0,1,0,0,0,1,1,1,363
909938,201602,1,5,Professional,Enterprise,1,8,274.4,1178.1,904,15,11,1828,10,3,5217,7,1,0,1,0,1,1,0,0,0,1,1,20000
909958,201602,1,5,Team,Professional,1,2,75,708,633,5,2,2,4,2,1,0,0,0,NULL,0,0,0,0,0,0,1,1,529
910094,201602,1,5,Essential,Team,1,1,5.56,21.13,16,6,1,11,4,1,1,0,0,0,NULL,0,1,0,1,0,NULL,NULL,1,160
910737,201602,1,4,Essential,Team,1,2,18,50,32,6,1,4,4,NULL,NULL,NULL,0,0,NULL,0,1,0,0,0,NULL,NULL,0,70
910841,201602,1,2,Essential,Team,1,5,5.7,21.68,16,4,1,4,4,1,1,4,0,0,NULL,0,0,0,0,0,NULL,NULL,0,0
910927,201602,1,6,Essential,Enterprise,3,2,18,250,232,7,1,299,4,2,1,0,0,0,NULL,0,1,1,0,0,0,1,2,352
911099,201601,1,2,Team,Professional,1,NULL,150,295,145,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1007
911240,201602,1,1,Essential,Team,1,NULL,9,25,16,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,9
911257,201602,1,3,Essential,Team,1,1,5,19,14,6,1,2,4,1,1,0,0,0,NULL,0,1,0,0,0,0,1,0,50
911263,201603,1,8,Team,Professional,1,3,75,75,0,6,1,25,4,1,2,0,0,0,NULL,1,1,0,0,0,0,1,4,216
